-2.0 1.61821779871049e-06 2.3284446890525263e-05 0.0013175955368798114
-1.997997997997998 3.236658218648885e-06 4.657061415979874e-05 0.00263518741335907
-1.995995995995996 4.855543911669516e-06 6.98602223136795e-05 0.0039527719690473995
-1.993993993993994 6.475097590883726e-06 9.315499211225701e-05 0.005270345543574737
-1.991991991991992 8.095542061298958e-06 0.00011645664469699047 0.0065879044766015225
-1.98998998998999 9.717100250470506e-06 0.00013976690171787668 0.007905445107828915
-1.987987987987988 1.1339995239170045e-05 0.00016308748546065423 0.009222963777008932
-1.985985985985986 1.2964450292075133e-05 0.00018642011897405318 0.010540456823954521
-1.983983983983984 1.4590688888484278e-05 0.00020976652619710516 0.011857920588549821
-1.981981981981982 1.6218934753061402e-05 0.00023312843208651694 0.013175351410760344
-1.97997997997998 1.7849411886614044e-05 0.00025650756274411926 0.01449274563064311
-1.977977977977978 1.9482344596909558e-05 0.0002799056455444004 0.015810099588356843
-1.975975975975976 2.1117957529533685e-05 0.0003033244092621353 0.017127409624172214
-1.973973973973974 2.2756475698795283e-05 0.0003267655842001149 0.018444672078481873
-1.971971971971972 2.4398124518681864e-05 0.0003502309023169879 0.01976188329181055
-1.96996996996997 2.604312983387029e-05 0.00037372209735522826 0.021079039604825264
-1.967967967967968 2.7691717950796826e-05 0.00039724090496923647 0.02239613735834564
-1.965965965965966 2.9344115668790598e-05 0.0004207890628535791 0.023713172893354124
-1.9639639639639639 3.1000550311274185e-05 0.0004443683108713704 0.025030142551005656
-1.961961961961962 3.2661249757037756e-05 0.000467980391182835 0.02634704267263851
-1.95995995995996 3.432644247158854e-05 0.0004916270483740236 0.027663869599784244
-1.957957957957958 3.599635753858071e-05 0.0005153100295857052 0.02898061967417747
-1.955955955955956 3.767122469133134e-05 0.0005390310846424626 0.030297289237766364
-1.9539539539539539 3.935127434442537e-05 0.0005627919661819794 0.031613874632722964
-1.951951951951952 4.1036737625413743e-05 0.0005865944297845293 0.032930372201453006
-1.94994994994995 4.272784640660994e-05 0.0006104402341026848 0.034246778286605904
-1.947947947947948 4.442483333698976e-05 0.0006343311409912672 0.035563089231085594
-1.945945945945946 4.6127931874196915e-05 0.0006582689156375149 0.036879301378060295
-1.9439439439439439 4.783737631666033e-05 0.0006822553266915076 0.03819541107097278
-1.941941941941942 4.955340183582661e-05 0.0007062921463968362 0.039511414653550195
-1.93993993993994 5.12762445085133e-05 0.0007303811507215526 0.040827308469814534
-1.937937937937938 5.300614134938659e-05 0.0007545241194893866 0.042143088864092806
-1.935935935935936 5.474333034356755e-05 0.0007787228365112469 0.04345875218102704
-1.9339339339339339 5.6488050479372756e-05 0.0008029790897170257 0.044774294765584845
-1.931931931931932 5.824054178119168e-05 0.0008272946712876906 0.04608971296306905
-1.92992992992993 6.000104534250685e-05 0.0008516713777876951 0.0474050031191275
-1.927927927927928 6.176980335906327e-05 0.0008761110102977423 0.04872016157976459
-1.925925925925926 6.354705916218639e-05 0.0009006153745478386 0.05003518469135032
-1.9239239239239239 6.533305725225743e-05 0.0009251862810507098 0.051350068800630345
-1.921921921921922 6.712804333235016e-05 0.0009498255452355742 0.05266481025473635
-1.91991991991992 6.89322643420337e-05 0.000974534987582293 0.05397940540119708
-1.917917917917918 7.074596849134292e-05 0.0009993164337558523 0.05529385058794713
-1.915915915915916 7.256940529492562e-05 0.0010241717147412613 0.05660814216333761
-1.9139139139139139 7.440282560636983e-05 0.0010491026669788516 0.057922276476147054
-1.911911911911912 7.624648165271309e-05 0.0010741111324999452 0.059236249875590716
-1.90990990990991 7.810062706914135e-05 0.001099198959062949 0.060550058711330415
-1.907907907907908 7.99655169338822e-05 0.001124368000289879 0.06186369933348472
-1.9059059059059058 8.184140780329778e-05 0.0011496201158033334 0.06317716809264022
-1.9039039039039038 8.372855774717911e-05 0.0011749571713638844 0.06449046133986104
-1.901901901901902 8.562722638424947e-05 0.0012003810390079335 0.06580357542669941
-1.8998998998999 8.753767491787919e-05 0.0012258935971860066 0.06711650670520443
-1.897897897897898 8.946016617202071e-05 0.0012514967309015556 0.06842925152793296
-1.8958958958958958 9.139496462736648e-05 0.0012771923318502434 0.06974180624796031
