<<<<<<< HEAD
-17.097097097097098 17.41800109670483
-17.077077077077078 17.32207121776171
-17.057057057057058 17.226464080074454
-17.037037037037038 17.131179190164104
-17.017017017017018 17.036216054551712
-16.996996996996998 16.94157417975832
-16.976976976976978 16.847253072304955
-16.956956956956958 16.753252238712683
-16.936936936936938 16.65957118550253
-16.916916916916918 16.56620941919555
-16.896896896896898 16.473166446312767
-16.876876876876878 16.38044177337525
-16.856856856856858 16.288034906904034
-16.836836836836838 16.195945353420154
-16.816816816816818 16.104172619444654
-16.796796796796798 16.012716211498585
-16.776776776776778 15.921575636102979
-16.756756756756758 15.830750399778893
-16.736736736736738 15.740240009047362
-16.716716716716718 15.65004397042943
-16.696696696696698 15.56016179044613
-16.676676676676678 15.470592975618521
-16.656656656656658 15.38133703246765
-16.636636636636638 15.292393467514541
-16.616616616616618 15.203761787280246
-16.596596596596598 15.115441498285808
-16.576576576576578 15.027432107052272
-16.556556556556558 14.93973312010068
-16.536536536536538 14.852344043952074
-16.516516516516518 14.765264385127495
-16.496496496496498 14.678493650147994
-16.476476476476478 14.592031345534608
-16.456456456456458 14.505876977808377
-16.436436436436438 14.420030053490349
-16.416416416416418 14.33449007910156
-16.396396396396398 14.24925656116307
-16.376376376376378 14.164329006195905
-16.356356356356358 14.07970692072111
-16.336336336336338 13.995389811259741
-16.316316316316318 13.911377184332832
-16.296296296296298 13.82766854646142
-16.276276276276278 13.744263404166558
-16.256256256256258 13.661161263969282
-16.236236236236238 13.578361632390642
-16.216216216216218 13.495864015951677
-16.196196196196198 13.413667921173428
-16.176176176176178 13.331772854576943
-16.156156156156158 13.25017832268327
-16.136136136136138 13.168883832013439
-16.116116116116117 13.087888889088495
-16.096096096096097 13.007193000429487
-16.076076076076077 12.926795672557454
-16.056056056056057 12.846696411993445
-16.036036036036037 12.7668947252585
-16.016016016016017 12.687390118873662
-15.995995995995996 12.608182099359967
-15.975975975975976 12.529270173238462
-15.955955955955956 12.450653847030203
-15.935935935935936 12.372332627256215
-15.915915915915916 12.294306020437556
-15.895895895895896 12.216573533095259
-15.875875875875876 12.13913467175037
-15.855855855855856 12.06198894292393
-15.835835835835836 11.98513585313699
-15.815815815815816 11.90857490891058
-15.795795795795796 11.832305616765753
-15.775775775775776 11.756327483223545
-15.755755755755755 11.680640014805011
-15.735735735735735 11.605242718031182
-15.715715715715715 11.530135099423104
-15.695695695695695 11.455316665501824
-15.675675675675675 11.38078692278838
-15.655655655655655 11.306545377803822
-15.635635635635635 11.23259153706919
-15.615615615615615 11.158924907105519
-15.595595595595595 11.085544994433864
-15.575575575575575 11.012451305575263
-15.555555555555555 10.939643347050755
-15.535535535535535 10.867120625381387
-15.515515515515515 10.794882647088205
-15.495495495495495 10.722928918692249
-15.475475475475475 10.651258946714561
-15.455455455455455 10.579872237676186
-15.435435435435435 10.508768298098166
-15.415415415415415 10.437946634501548
-15.395395395395395 10.367406753407371
-15.375375375375375 10.297148161336672
-15.355355355355355 10.227170364810506
-15.335335335335335 10.157472870349913
-15.315315315315315 10.08805518447593
-15.295295295295295 10.018916813709604
-15.275275275275275 9.950057264571976
-15.255255255255255 9.8814760435841
-15.235235235235235 9.813172657267003
-15.215215215215215 9.745146612141733
-15.195195195195195 9.677397414729338
-15.175175175175175 9.60992457155086
-15.155155155155155 9.542727589127342
-15.135135135135135 9.47580597397982
-15.115115115115115 9.409159232629351
-15.095095095095095 9.34278687159696
-15.075075075075075 9.276688397403706
-15.055055055055055 9.210863316570627
-15.035035035035035 9.14531113561876
-15.015015015015015 9.080031361069155
-14.994994994994995 9.015023499442854
-14.974974974974975 8.950287057260896
-14.954954954954955 8.88582154104433
-14.934934934934935 8.821626457314194
-14.914914914914915 8.757701312591538
-14.894894894894895 8.694045613397396
-14.874874874874875 8.630658866252816
-14.854854854854855 8.567540577678843
-14.834834834834835 8.504690254196515
-14.814814814814815 8.442107402326881
-14.794794794794795 8.379791528590982
-14.774774774774775 8.317742139509852
-14.754754754754755 8.255958741604545
-14.734734734734735 8.194440841396103
-14.714714714714715 8.13318794540557
-14.694694694694695 8.072199560153981
-14.674674674674675 8.011475192162385
-14.654654654654655 7.951014347951824
-14.634634634634635 7.890816534043344
-14.614614614614615 7.830881256957985
-14.594594594594595 7.771208023216788
-14.574574574574575 7.7117963393408
-14.554554554554555 7.652645711851061
-14.534534534534535 7.593755647268619
-14.514514514514515 7.535125652114512
-14.494494494494495 7.476755232909786
-14.474474474474475 7.418643896175483
-14.454454454454455 7.360791148432641
-14.434434434434435 7.303196496202312
-14.414414414414415 7.245859446005541
-14.394394394394395 7.1887795043633576
-14.374374374374375 7.131956177796813
-14.354354354354355 7.075388972826949
-14.334334334334335 7.019077395974814
-14.314314314314315 6.963020953761442
-14.294294294294295 6.907219152707886
-14.274274274274275 6.851671499335179
-14.254254254254255 6.796377500164371
-14.234234234234235 6.7413366617165
-14.214214214214214 6.686548490512614
-14.194194194194194 6.632012493073752
-14.174174174174174 6.577728175920961
-14.154154154154154 6.523695045575284
-14.134134134134134 6.4699126085577605
-14.114114114114114 6.416380371389437
-14.094094094094094 6.363097840591351
-14.074074074074074 6.310064522684549
-14.054054054054054 6.257279924190079
-14.034034034034034 6.204743551628976
-14.014014014014014 6.152454911522286
-13.993993993993994 6.100413510391056
-13.973973973973974 6.048618854756322
-13.953953953953954 5.997070451139132
-13.933933933933934 5.945767806060532
-13.913913913913914 5.894710426041558
-13.893893893893894 5.843897817603255
-13.873873873873874 5.793329487266668
-13.853853853853854 5.743004941552837
-13.833833833833834 5.6929236869828115
-13.813813813813814 5.643085230077626
-13.793793793793794 5.593489077358332
-13.773773773773774 5.544134735345966
-13.753753753753754 5.495021710561576
-13.733733733733734 5.446149509526198
-13.713713713713714 5.397517638760884
-13.693693693693694 5.349125604786671
-13.673673673673674 5.300972914124604
-13.653653653653654 5.253059073295728
-13.633633633633634 5.205383588821079
-13.613613613613614 5.157945967221709
-13.593593593593594 5.1107457150186555
-13.573573573573572 5.063782338732964
-13.553553553553552 5.017055344885673
-13.533533533533532 4.970564239997832
-13.513513513513512 4.924308530590486
-13.493493493493492 4.878287723184669
-13.473473473473472 4.832501324301427
-13.453453453453452 4.78694884046181
-13.433433433433432 4.741629778186855
-13.413413413413412 4.696543643997602
-13.393393393393392 4.651689944415097
-13.373373373373372 4.607068185960387
-13.353353353353352 4.562677875154514
-13.333333333333332 4.518518518518516
-13.313313313313312 4.474589622573437
-13.293293293293292 4.43089069384033
-13.273273273273272 4.38742123884022
-13.253253253253252 4.344180764094167
-13.233233233233232 4.301168776123206
-13.213213213213212 4.25838478144838
-13.193193193193192 4.215828286590737
-13.173173173173172 4.173498798071319
-13.153153153153152 4.131395822411156
-13.133133133133132 4.089518866131309
-13.113113113113112 4.047867435752814
-13.093093093093092 4.006441037796718
-13.073073073073072 3.965239178784051
-13.053053053053052 3.92426136523587
-13.033033033033032 3.883507103673211
-13.013013013013012 3.842975900617123
-12.992992992992992 3.802667262588642
-12.972972972972972 3.7625806961088153
-12.952952952952952 3.722715707698683
-12.932932932932932 3.683071803879296
-12.912912912912912 3.643648491171688
-12.892892892892892 3.604445276096907
-12.872872872872872 3.5654616651759907
-12.852852852852852 3.5266971649299883
-12.832832832832832 3.4881512818799423
-12.812812812812812 3.449823522546896
-12.792792792792792 3.4117133934518846
-12.772772772772772 3.37382040111596
-12.752752752752752 3.3361440520601646
-12.732732732732732 3.2986838528055396
-12.712712712712712 3.2614393098731265
-12.692692692692692 3.2244099297839703
-12.672672672672672 3.1875952190591152
-12.652652652652652 3.1509946842195995
-12.632632632632632 3.114607831786467
-12.612612612612612 3.0784341682807717
-12.592592592592592 3.0424732002235406
-12.572572572572572 3.0067244341358292
-12.552552552552552 2.971187376538669
-12.532532532532532 2.935861533953117
-12.512512512512512 2.9007464129002063
-12.492492492492492 2.8658415199009815
-12.472472472472472 2.831146361476488
-12.452452452452452 2.796660444147769
-12.432432432432432 2.762383274435864
-12.412412412412412 2.728314358861822
-12.392392392392392 2.6944532039466798
-12.372372372372372 2.6607993162114854
-12.352352352352352 2.627352202177274
-12.332332332332332 2.5941113683651027
-12.312312312312311 2.5610763212959977
-12.292292292292291 2.528246567491016
-12.272272272272271 2.495621613471193
-12.252252252252251 2.4632009657575744
-12.232232232232231 2.4309841308712032
-12.212212212212211 2.398970615333124
-12.192192192192191 2.3671599256643723
-12.172172172172171 2.335551568386002
-12.152152152152151 2.3041450500190486
-12.132132132132131 2.2729398770845606
-12.112112112112111 2.2419355561035763
-12.092092092092091 2.2111315935971425
-12.072072072072071 2.1805274960862957
-12.052052052052051 2.150122770092088
-12.032032032032031 2.1199169221355545
-12.012012012012011 2.089909458737747
-11.991991991991991 2.0600998864196978
-11.971971971971971 2.0304877117024582
-11.951951951951951 2.001072441107069
-11.931931931931931 1.9718535811545737
-11.911911911911911 1.942830638366012
-11.891891891891891 1.91400311926243
-11.871871871871871 1.8853705303648733
-11.851851851851851 1.8569323781943785
-11.831831831831831 1.828688169271995
-11.811811811811811 1.8006374101187599
-11.791791791791791 1.772779607255722
-11.771771771771771 1.745114267203924
-11.751751751751751 1.717640896484403
-11.731731731731731 1.6903590016182068
-11.711711711711711 1.6632680891263787
-11.691691691691691 1.6363676655299577
-11.671671671671671 1.6096572373499933
-11.651651651651651 1.5831363111075252
-11.631631631631631 1.5568043933235924
-11.611611611611611 1.5306609905192456
-11.591591591591591 1.504705609215524
-11.571571571571571 1.478937755933467
-11.551551551551551 1.4533569371941262
-11.531531531531531 1.427962659518538
-11.511511511511511 1.402754429427748
-11.491491491491491 1.3777317534428004
-11.471471471471471 1.3528941380847324
-11.451451451451451 1.3282410898745938
-11.431431431431431 1.303772115333425
-11.411411411411411 1.2794867209822707
-11.391391391391391 1.25538441334217
-11.37137137137137 1.2314646989341669
-11.35135135135135 1.2077270842793113
-11.33133133133133 1.184171075898637
-11.31131131131131 1.160796180313193
-11.29129129129129 1.1376019040440195
-11.27127127127127 1.1145877536121596
-11.25125125125125 1.091753235538661
-11.23123123123123 1.0690978563445594
-11.21121121121121 1.0466211225509063
-11.19119119119119 1.0243225406787357
-11.17117117117117 1.0022016172490955
-11.15115115115115 0.9802578587830293
-11.13113113113113 0.9584907718015769
-11.11111111111111 0.9368998628257871
-11.09109109109109 0.9154846383766992
-11.07107107107107 0.8942446049753541
-11.05105105105105 0.8731792691427982
-11.03103103103103 0.8522881374000744
-11.01101101101101 0.8315707162682243
-10.99099099099099 0.8110265122682949
-10.97097097097097 0.7906550319213217
-10.95095095095095 0.7704557817483555
-10.93093093093093 0.7504282682704319
-10.91091091091091 0.7305719980086015
-10.89089089089089 0.7108864774839052
-10.87087087087087 0.6913712132173828
-10.85085085085085 0.6720257117300802
-10.83083083083083 0.6528494795430394
-10.81081081081081 0.6338420231773012
-10.79079079079079 0.615002849153916
-10.77077077077077 0.5963314639939188
-10.75075075075075 0.5778273742183593
-10.73073073073073 0.5594900863482739
-10.71071071071071 0.5413191069047119
-10.69069069069069 0.5233139424087131
-10.67067067067067 0.5054740993813176
-10.65065065065065 0.4877990843435779
-10.63063063063063 0.4702884038165242
-10.61061061061061 0.452941564321211
-10.59059059059059 0.4357580723786754
-10.57057057057057 0.41873743450996403
-10.55055055055055 0.4018791572361123
-10.53053053053053 0.38518274707817707
-10.51051051051051 0.368647710557187
-10.49049049049049 0.35227355419419354
-10.47047047047047 0.33605978451023333
-10.45045045045045 0.32000590802635986
-10.43043043043043 0.30411143126360757
-10.41041041041041 0.2883758607430204
-10.39039039039039 0.27279870298564685
-10.37037037037037 0.25737946451252225
-10.35035035035035 0.2421176518446968
-10.33033033033033 0.22701277150320626
-10.31031031031031 0.21206433000910152
-10.29029029029029 0.19727183388341896
-10.27027027027027 0.18263478964720392
-10.25025025025025 0.1681527038215045
-10.23023023023023 0.1538250829273573
-10.21021021021021 0.1396514334858085
-10.19019019019019 0.12563126201789987
-10.17017017017017 0.11176407504467067
-10.15015015015015 0.0980493790871727
-10.13013013013013 0.08448668066644022
-10.11011011011011 0.07107548630352711
-10.09009009009009 0.05781530251946421
-10.07007007007007 0.04470563583530146
-10.05005005005005 0.03174599277208173
-10.03003003003003 0.018935879850847492
-10.01001001001001 0.006274803592639766
-9.98998998998999 -0.0062377294814941475
-9.96996996996997 -0.01860221285051694
-9.94994994994995 -0.030819139993380595
-9.92992992992993 -0.04288900438904231
-9.90990990990991 -0.05481229951646577
-9.88988988988989 -0.06658951885459569
-9.86986986986987 -0.0782211558824022
-9.84984984984985 -0.08970770407883194
-9.82982982982983 -0.10104965692284695
-9.80980980980981 -0.11224750789340282
-9.78978978978979 -0.12330175046945935
-9.76976976976977 -0.13421287812996785
-9.74974974974975 -0.14498138435389057
-9.72972972972973 -0.15560776262018172
-9.70970970970971 -0.16609250640779838
-9.68968968968969 -0.17643610919569508
-9.66966966966967 -0.18663906446283618
-9.64964964964965 -0.19670186568816928
-9.62962962962963 -0.20662500635065867
-9.60960960960961 -0.21640897992925734
-9.58958958958959 -0.22605427990292326
-9.56956956956957 -0.2355613997506154
-9.54954954954955 -0.24493083295128604
-9.52952952952953 -0.25416307298389573
-9.50950950950951 -0.2632586133274022
-9.48948948948949 -0.27221794746075767
-9.46946946946947 -0.2810415688629251
-9.44944944944945 -0.2897299710128579
-9.42942942942943 -0.29828364738951196
-9.40940940940941 -0.30670309147184627
-9.38938938938939 -0.3149887967388161
-9.36936936936937 -0.32314125666937976
-9.34934934934935 -0.331160964742497
-9.32932932932933 -0.33904841443711664
-9.30930930930931 -0.3468040992322038
-9.28928928928929 -0.3544285126067108
-9.26926926926927 -0.3619221480395973
-9.24924924924925 -0.36928549900981855
-9.22922922922923 -0.37651905899633187
-9.20920920920921 -0.3836233214780955
-9.18918918918919 -0.3905987799340612
-9.16916916916917 -0.3974459278431909
-9.14914914914915 -0.4041652586844424
-9.12912912912913 -0.41075726593676987
-9.10910910910911 -0.4172224430791306
-9.08908908908909 -0.4235612835904832
-9.06906906906907 -0.42977428094978065
-9.04904904904905 -0.43586192863598316
-9.02902902902903 -0.4418247201280485
-9.00900900900901 -0.44766314890493364
-8.98898898898899 -0.45337770844559067
-8.96896896896897 -0.4589688922289783
-8.94894894894895 -0.4644371937340597
-8.92892892892893 -0.4697831064397845
-8.90890890890891 -0.47500712382511234
-8.88888888888889 -0.4801097393689996
-8.86886886886887 -0.4850914465504046
-8.84884884884885 -0.4899527388482793
-8.82882882882883 -0.4946941097415889
-8.80880880880881 -0.49931605270928536
-8.78878878878879 -0.503819061230325
-8.76876876876877 -0.5082036287836686
-8.74874874874875 -0.5124702488482684
-8.72872872872873 -0.5166194149030848
-8.70870870870871 -0.5206516204270721
-8.68868868868869 -0.5245673588991897
-8.66866866866867 -0.5283671237983926
-8.64864864864865 -0.5320514086036366
-8.62862862862863 -0.5356207067938822
-8.608608608608609 -0.539075511848085
-8.588588588588589 -0.5424163172451999
-8.568568568568569 -0.5456436164641871
-8.548548548548549 -0.5487579029840024
-8.528528528528529 -0.5517596702836001
-8.508508508508509 -0.5546494118419395
-8.488488488488489 -0.5574276211379801
-8.468468468468469 -0.5600947916506732
-8.448448448448449 -0.5626514168589781
-8.428428428428429 -0.5650979902418535
-8.408408408408409 -0.5674350052782551
-8.388388388388389 -0.5696629554471402
-8.368368368368369 -0.5717823342274622
-8.348348348348349 -0.573793635098183
-8.328328328328329 -0.5756973515382565
-8.308308308308309 -0.5774939770266444
-8.288288288288289 -0.5791840050422965
-8.268268268268269 -0.580767929064175
-8.248248248248249 -0.5822462425712343
-8.228228228228229 -0.5836194390424295
-8.208208208208209 -0.584888011956723
-8.188188188188189 -0.5860524547930671
-8.168168168168169 -0.5871132610304234
-8.148148148148149 -0.5880709241477409
-8.128128128128129 -0.5889259376239865
-8.108108108108109 -0.5896787949381113
-8.088088088088089 -0.590329989569068
-8.068068068068069 -0.5908800149958225
-8.048048048048049 -0.591329364697329
-8.028028028028029 -0.5916785321525406
-8.008008008008009 -0.5919280108404171
-7.987987987987989 -0.5920782942399161
-7.967967967967969 -0.5921298758299933
-7.947947947947949 -0.592083249089605
-7.927927927927929 -0.5919389074977107
-7.907907907907909 -0.5916973445332634
-7.887887887887889 -0.5913590536752235
-7.867867867867869 -0.5909245284025486
-7.847847847847849 -0.5903942621941898
-7.827827827827829 -0.5897687485291101
-7.807807807807809 -0.589048480886264
-7.787787787787789 -0.5882339527446098
-7.767767767767769 -0.587325657583103
-7.7477477477477485 -0.5863240888806999
-7.7277277277277285 -0.5852297401163615
-7.7077077077077085 -0.5840431047690378
-7.6876876876876885 -0.5827646763176905
-7.6676676676676685 -0.5813949482412745
-7.6476476476476485 -0.5799344140187492
-7.6276276276276285 -0.5783835671290697
-7.6076076076076085 -0.5767429010511942
-7.5875875875875884 -0.5750129092640788
-7.567567567567568 -0.5731940852466806
-7.547547547547548 -0.5712869224779537
-7.527527527527528 -0.5692919144368609
-7.507507507507508 -0.5672095546023552
-7.487487487487488 -0.5650403364533919
-7.467467467467468 -0.5627847534689312
-7.447447447447448 -0.5604432991279301
-7.427427427427428 -0.5580164669093448
-7.407407407407408 -0.55550475029213
-7.387387387387388 -0.5529086427552458
-7.367367367367368 -0.5502286377776511
-7.347347347347348 -0.5474652288382935
-7.327327327327328 -0.5446189094161399
-7.307307307307308 -0.5416901729901442
-7.287287287287288 -0.5386795130392592
-7.267267267267268 -0.5355874230424464
-7.247247247247248 -0.532414396478663
-7.227227227227228 -0.5291609268268617
-7.207207207207208 -0.5258275075660012
-7.187187187187188 -0.5224146321750442
-7.167167167167166 -0.5189227941329394
-7.147147147147146 -0.5153524869186469
-7.127127127127126 -0.5117042040111267
-7.107107107107106 -0.5079784388893301
-7.087087087087086 -0.5041756850322175
-7.067067067067066 -0.5002964359187466
-7.047047047047046 -0.4963411850278695
-7.027027027027026 -0.492310425838549
-7.007007007007006 -0.48820465182973827
-6.986986986986986 -0.4840243564803952
-6.966966966966966 -0.47977003326947965
-6.946946946946946 -0.47544217567594393
-6.926926926926926 -0.4710412771787462
-6.906906906906906 -0.4665678312568451
-6.886886886886886 -0.46202233138919646
-6.866866866866866 -0.4574052710547549
-6.846846846846846 -0.4527171437324846
-6.826826826826826 -0.44795844290133235
-6.806806806806806 -0.44312966204026316
-6.786786786786786 -0.43823129462823207
-6.766766766766766 -0.4332638341441959
-6.746746746746746 -0.4282277740671079
-6.726726726726726 -0.42312360787592773
-6.706706706706706 -0.4179518290496129
-6.686686686686686 -0.41271293106712137
-6.666666666666666 -0.40740740740740855
-6.646646646646646 -0.40203575154942994
-6.626626626626626 -0.3965984569721439
-6.606606606606606 -0.39109601715450815
-6.586586586586586 -0.38552892557547724
-6.566566566566566 -0.379897675714014
-6.546546546546546 -0.3742027610490666
-6.526526526526526 -0.3684446750595969
-6.506506506506506 -0.3626239112245637
-6.486486486486486 -0.3567409630229208
-6.466466466466466 -0.3507963239336245
-6.446446446446446 -0.3447904874356351
-6.426426426426426 -0.3387239470079064
-6.406406406406406 -0.3325971961293974
-6.386386386386386 -0.32641072827906314
-6.366366366366366 -0.3201650369358615
-6.346346346346346 -0.3138606155787511
-6.326326326326326 -0.30749795768668475
-6.306306306306306 -0.30107755673862324
-6.286286286286286 -0.2945999062135223
-6.266266266266266 -0.28806549959033867
-6.246246246246246 -0.2814748303480272
-6.226226226226226 -0.27482839196554787
-6.206206206206206 -0.26812667792185874
-6.186186186186186 -0.2613701816959133
-6.166166166166166 -0.25455939676666905
-6.146146146146146 -0.247694816613085
-6.126126126126126 -0.24077693471411554
-6.106106106106106 -0.23380624454871946
-6.086086086086086 -0.22678323959585134
-6.066066066066066 -0.21970841333447066
-6.046046046046046 -0.21258225924353535
-6.026026026026026 -0.205405270801998
-6.006006006006006 -0.19817794148881962
-5.985985985985986 -0.19090076478295437
-5.965965965965966 -0.1835742341633626
-5.945945945945946 -0.17619884310899625
-5.925925925925926 -0.16877508509881456
-5.905905905905906 -0.1613034536117779
-5.885885885885886 -0.15378444212683906
-5.865865865865866 -0.14621854412295443
-5.8458458458458455 -0.13860625307908414
-5.8258258258258255 -0.13094806247418345
-5.8058058058058055 -0.12324446578720827
-5.7857857857857855 -0.11549595649711697
-5.7657657657657655 -0.10770302808286858
-5.7457457457457455 -0.09986617402341347
-5.7257257257257255 -0.09198588779771377
-5.7057057057057055 -0.08406266288472719
-5.685685685685685 -0.07609699276341075
-5.665665665665665 -0.0680893709127155
-5.645645645645645 -0.06004029081160289
-5.625625625625625 -0.051950245939030415
-5.605605605605605 -0.04381972977395243
-5.585585585585585 -0.03564923579532886
-5.565565565565565 -0.027439257482112955
-5.545545545545545 -0.01919028831326486
-5.525525525525525 -0.010902821767741155
-5.505505505505505 -0.002577351324495991
-5.485485485485485 0.0057856295375084965
-5.465465465465465 0.014185627339321938
-5.445445445445445 0.02262214860198264
-5.425425425425425 0.031094699846534457
-5.405405405405405 0.039602787594023026
-5.385385385385385 0.048145918365487095
-5.365365365365365 0.05672359868197341
-5.345345345345345 0.06533533506452471
-5.325325325325325 0.07398063403418154
-5.305305305305305 0.08265900211198907
-5.285285285285285 0.0913699458189896
-5.265265265265265 0.10011297167622724
-5.245245245245245 0.1088875862047427
-5.225225225225225 0.11769329592558098
-5.205205205205205 0.12652960735978724
-5.185185185185185 0.13539602702840026
-5.165165165165165 0.1442920614524652
-5.145145145145145 0.1532172171530235
-5.125125125125125 0.16217100065112078
-5.105105105105105 0.17115291846779934
-5.085085085085085 0.18016247712410194
-5.065065065065065 0.1891991831410733
-5.045045045045045 0.198262543039752
-5.025025025025025 0.2073520633411854
-5.005005005005005 0.2164672505664147
-4.984984984984985 0.22560761123648243
-4.964964964964965 0.23477265187243512
-4.944944944944945 0.2439618789953113
-4.924924924924925 0.2531747991261575
-4.904904904904905 0.26241091878601175
-4.884884884884885 0.27166974449592507
-4.864864864864865 0.28095078277693264
-4.844844844844845 0.29025354015008387
-4.824824824824825 0.2995775231364164
-4.804804804804805 0.3089222382569772
-4.784784784784785 0.31828719203281075
-4.764764764764765 0.3276718909849541
-4.744744744744745 0.3370758416344546
-4.724724724724725 0.3464985505023537
-4.704704704704705 0.35593952410969654
-4.684684684684685 0.3653982689775228
-4.664664664664665 0.37487429162688013
-4.644644644644645 0.3843670985788066
-4.624624624624625 0.39387619635434956
-4.604604604604605 0.40340109147455094
-4.584584584584585 0.4129412904604506
-4.564564564564565 0.42249629983309656
-4.544544544544545 0.43206562611352783
-4.524524524524525 0.44164877582278894
-4.504504504504505 0.45124525548192485
-4.484484484484485 0.4608545716119765
-4.464464464464465 0.47047623073398603
-4.444444444444445 0.48010973936899926
-4.424424424424425 0.4897546040380576
-4.404404404404405 0.4994103312622027
-4.384384384384385 0.5090764275624822
-4.364364364364365 0.5187523994599332
-4.344344344344345 0.5284377534756057
-4.324324324324325 0.5381319961305342
-4.3043043043043046 0.5478346339457696
