-20.0 1.4396636508219342e-56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.97997997997998 3.0471959692096063e-56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.95995995995996 5.009143463756515e-56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.93993993993994 7.552224505192398e-56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.91991991991992 1.0969252638347167e-55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.8998998998999 1.5652422366999343e-55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.87987987987988 2.213769252534173e-55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.85985985985986 3.116521806814498e-55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.83983983983984 4.376254108865104e-55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.81981981981982 6.135974554796196e-55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.7997997997998 8.594927596766574e-55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.77977977977978 1.2030799390197099e-54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.75975975975976 1.6830582002795846e-54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.73973973973974 2.353347088459881e-54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.71971971971972 3.2890473010176103e-54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.6996996996997 4.594720722232982e-54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.67967967967968 6.4158875252976e-54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.65965965965966 8.954983585426037e-54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.63963963963964 1.2493498983631647e-53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.61961961961962 1.7422678293842629e-53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.5995995995996 2.428607485798039e-53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.57957957957958 3.383850970251467e-53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.55955955955956 4.712772238020127e-53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.53953953953954 6.560739642062547e-53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.51951951951952 9.129354461014103e-53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.4994994994995 1.2698079042009396e-52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.47947947947948 1.765413506879596e-52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.45945945945946 2.453381554170144e-52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.43943943943944 3.407954177296541e-52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.41941941941942 4.7318630410151654e-52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.3993993993994 6.567198162692671e-52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.37937937937938 9.110398629681799e-52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.35935935935936 1.2632918976271875e-51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.33933933933934 1.7509707079231276e-51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.31931931931932 2.425842824064228e-51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.2992992992993 3.3593465815027274e-51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.27927927927928 4.6500230934267986e-51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.25925925925926 6.433737243758758e-51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.23923923923924 8.897729775053466e-51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.21921921921922 1.2299927574109764e-50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.1991991991992 1.6995467509098582e-50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.17917917917918 2.3473111702208415e-50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.15915915915916 3.240521991503933e-50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.13913913913914 4.471629452630908e-50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.11911911911912 6.167695718742912e-50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.0990990990991 8.503273310452324e-50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.07907907907908 1.1718045324347113e-49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.05905905905906 1.6140976880969691e-49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.03903903903904 2.222336578174697e-49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-19.01901901901902 3.0584050428390355e-49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.998998998999 4.207121803597947e-49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.97897897897898 5.784686925501137e-49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.95895895895896 7.950219012004629e-49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.93893893893894 1.0921506711064317e-48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.91891891891892 1.499650384922267e-48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.8988988988989 2.058264877161706e-48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.87887887887888 2.8236837082306505e-48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.85885885885886 3.871989311463755e-48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.83883883883884 5.3070764046652245e-48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.81881881881882 7.270752998997789e-48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.7987987987988 9.956485714627417e-48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.77877877877878 1.3628095367313636e-47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.75875875875876 1.8645173578826022e-47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-18.73873873873874 2.549762021096015e-47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
